level	frequency	NoteID	VocabKanji	VocabPitch	VocabPoS	VocabFurigana	VocabDefID	VocabPlus	VocabAudio	SentType1	SentKanji1	SentFurigana1	SentDefID1	SentAudio1	SentType2	SentKanji2	SentFurigana2	SentDefID2	SentAudio2	SentType3	SentKanji3	SentFurigana3	SentDefID3	SentAudio3	SentType4	SentKanji4	SentFurigana4	SentDefID4	SentAudio4	Sort	Alt1	Alt2	Tags
N3	中頻度 (Frekuensi Sedang)	0b84e732-2ed7-11ef-a183-99ad05e145f0	昼間	③	名	ひるま	siang hari		[sound:昼間_ヒルマ＼_3_NHK-2016-260118.mp3]		昼間は暖かいが夜になると寒くなる	<b> 昼間[ひるま]</b>は 暖[あたた]かいが 夜[よる]になると 寒[さむ]くなる	Siang hari hangat, tapi malam jadi dingin	[sound:voicepeak-e1880911fe4f4fb3-260122.mp3]	lawan kata	夜間	夜間[やかん]	malam hari	[sound:夜間_ヤ＼カン_1_NHK-2016-260118.mp3]											2463			
N3	中頻度 (Frekuensi Sedang)	0bd044d4-2ed7-11ef-a183-99ad05e145f0	時給	⓪	名	じきゅう	upah per jam		[sound:時給_ジキュー━_0_NHK-2016-260118.mp3]		時給1000円	<b>時給[じきゅう]</b> 1000円[せんえん]	Upah 1000 yen per jam	[sound:voicepeak-96f42a99cc3b49d8-260123.mp3]																23817			
N3	中頻度 (Frekuensi Sedang)	0b843864-2ed7-11ef-a183-99ad05e145f0	暖房	⓪	他動3・名	だんぼう	pemanas ruangan (alat)		[sound:暖房_ダンボー━_0_NHK-2016-260118.mp3]		暖房を入れる	<b>暖房[だんぼう]</b>を 入[い]れる	Menyalakan pemanas ruangan	[sound:voicepeak-fb05e83f23ee44a1-260123.mp3]	lawan kata	冷房	冷房[れいぼう]	pendingin ruangan (AC)	[sound:冷房_レーボー━_0_NHK-2016-260118.mp3]											18648			
N3	中頻度 (Frekuensi Sedang)	0bc675e4-2ed7-11ef-a183-99ad05e145f0	暗証番号	⑤	名	あんしょうばんごう	PIN, kode rahasia		[sound:暗証番号_アンショーバ＼ンコ゚ー_5_NHK-2016-260118.mp3]		キャッシュカードの暗証番号	キャッシュカードの<b> 暗証番号[あんしょうばんごう]</b>	PIN kartu ATM	[sound:voicepeak-c1172b6512174b28-260123.mp3]	terkait	パスワード	パスワード	kata sandi	[sound:パスワード_パスワ＼ード_3_NHK-2016-260118.mp3]											34048			
N3	中頻度 (Frekuensi Sedang)	0bcbbb76-2ed7-11ef-a183-99ad05e145f0	曲げる	⓪	他動2	まげる	membengkokkan; memutarbalikkan		[sound:曲げる_マケ゚ル━_0_NHK-2016-260118.mp3]		ペンチで針金を曲げる	ペンチで 針金[はりがね]を <b>曲[ま]げる</b>	Membengkokkan kawat dengan tang	[sound:voicepeak-a80d01c82ef0404c-260122.mp3]		事実を曲げる	事実[じじつ]を <b>曲[ま]げる</b>	Memutarbalikkan fakta	[sound:voicepeak-584901ab8e314bee-260122.mp3]	terkait	曲がる	曲[ま]がる	bengkok, berbelok	[sound:曲がる_マカ゚ル━_0_NHK-2016-260118.mp3]						4287			
N3	中頻度 (Frekuensi Sedang)	0bd273c6-2ed7-11ef-a183-99ad05e145f0	書き直す	⓪④	他動1	かきなおす	menulis ulang		[sound:書き直す_カキナオス━_0_NHK-2016-260118.mp3]		作文を書き直す	作文[さくぶん]を <b>書[か]き 直[なお]す</b>	Menulis ulang karangan	[sound:voicepeak-11-作文を書き直す-260124.mp3]																20781			
N3	中頻度 (Frekuensi Sedang)	0ba1b452-2ed7-11ef-a183-99ad05e145f0	月末	⓪	名	げつまつ	akhir bulan		[sound:月末_ゲツマツ━_0_NHK-2016-260118.mp3]		月末に引っ越す	<b>月末[げつまつ]</b>に 引[ひ]っ 越[こ]す	Pindah rumah di akhir bulan	[sound:voicepeak-1226e2b710d145ec-260123.mp3]	lawan kata	月初	月初[げっしょ]	awal bulan	[sound:voicepeak-06-月初-260124.mp3]											27026			
N3	中頻度 (Frekuensi Sedang)	0b8bf87e-2ed7-11ef-a183-99ad05e145f0	有料	⓪	名	ゆうりょう	berbayar		[sound:有料_ユーリョー━_0_NHK-2016-260118.mp3]		入場は有料ですか無料ですか	入場[にゅうじょう]は <b>有料[ゆうりょう]</b>ですか 無料[むりょう]ですか	Masuknya berbayar atau gratis?	[sound:voicepeak-f07ae8c118364ee9-260123.mp3]	lawan kata	無料	無料[むりょう]	gratis	[sound:無料_ムリョー━_0_NHK-2016-260118.mp3]											29198			
N3	中頻度 (Frekuensi Sedang)	0bde6884-2ed7-11ef-a183-99ad05e145f0	服装	⓪	名	ふくそう	pakaian, penampilan		[sound:服装_フクソー━_0_NHK-2016-260118.mp3]		服装にこだわる	<b>服装[ふくそう]</b>にこだわる	Sangat memperhatikan penampilan	[sound:voicepeak-16e9cbad42be47d4-260122.mp3]																2689			
N3	中頻度 (Frekuensi Sedang)	49aad056-b061-11ef-b775-e7560ea47657	朝食	⓪	名	ちょうしょく	sarapan		[sound:朝食_チョーショク━_0_NHK-2016-260118.mp3]		七時に朝食をとる	七時[しちじ]に<b> 朝食[ちょうしょく]</b>をとる	Sarapan pukul 7	[sound:voicepeak-9e2dcdf7c15b4b82-260122.mp3]		健康のために朝食を欠かさない	健康[けんこう]のために<b> 朝食[ちょうしょく]</b>を 欠[か]かさない	Tidak pernah melewatkan sarapan demi kesehatan	[sound:voicepeak-9d8a3f8e4a884145-260122.mp3]											3234			
N3	中頻度 (Frekuensi Sedang)	0b9eb0f4-2ed7-11ef-a183-99ad05e145f0	期限	①	名	きげん	batas waktu		[sound:期限_キ＼ケ゚ン_1_NHK-2016-260118.mp3]		有効期限	有効[ゆうこう] <b>期限[きげん]</b>	Masa berlaku	[sound:voicepeak-acdc794311f04a5c-260123.mp3]		期限切れ	<b> 期限[きげん]</b> 切[ぎ]れ	kedaluwarsa	[sound:期限切れ_キケ゚ンキ゚レ━_0_NHK-2016-260118.mp3]											7773			
N3	中頻度 (Frekuensi Sedang)	0be069f4-2ed7-11ef-a183-99ad05e145f0	木の葉	①	名	このは	daun pohon		[sound:木の葉_コ＼ノハ_1_NHK-2016-260118.mp3]		木の葉が散る	<b>木[こ]の 葉[は]</b>が 散[ち]る	Daun berguguran	[sound:voicepeak-6a8432b28421473e-260123.mp3]		池に木の葉が浮く	池[いけ]に<b> 木[こ]の 葉[は]</b>が 浮[う]く	Daun mengapung di kolam	[sound:voicepeak-76cf84d8918f4101-260123.mp3]											13086			
N3	中頻度 (Frekuensi Sedang)	0bba47f6-2ed7-11ef-a183-99ad05e145f0	未来	①	名	みらい	masa depan		[sound:未来_ミ＼ライ_1_NHK-2016-260118.mp3]		明るい未来	明[あか]るい<b> 未来[みらい]</b>	Masa depan yang cerah	[sound:voicepeak-3c04e66f3f834433-260121.mp3]	lawan kata	過去	過去[かこ]	masa lalu	[sound:過去_カ＼コ_1_NHK-2016-260118.mp3]											878			
N3	中頻度 (Frekuensi Sedang)	0bdfa0a0-2ed7-11ef-a183-99ad05e145f0	本文	①	名	ほんぶん	teks utama, isi asli		[sound:本文_ホ＼ンブン_1_NHK-2016-260118.mp3]		条約の本文	条約[じょうやく]の <b>本文[ほんぶん]</b>	Isi utama perjanjian	[sound:voicepeak-e6fd400d3b8e422a-260126.mp3]																16990			
N3	中頻度 (Frekuensi Sedang)	0ba3038e-2ed7-11ef-a183-99ad05e145f0	枯れる	⓪	自動2	かれる	layu, mengering		[sound:枯れる_カレル━_0_NHK-2016-260118.mp3]		木が枯れる	木[き]が <b>枯[か]れる</b>	Pohonnya layu	[sound:voicepeak-111ef2192f994c44-260122.mp3]																5734			
N3	中頻度 (Frekuensi Sedang)	0bb8e474-2ed7-11ef-a183-99ad05e145f0	柄	⓪	名	がら	postur tubuh; karakter/kualitas orang; status, kedudukan; corak, motif		[sound:柄_ガラ━_0_NHK-2016-260118.mp3]		柄が小さい	<b>柄[がら]</b>が 小[ちい]さい	Bertubuh kecil	[sound:voicepeak-734b087cb03e4c43-260122.mp3]		柄が悪い	<b>柄[がら]</b>が 悪[わる]い	Berperangai buruk	[sound:voicepeak-fc203128f45b42fc-260122.mp3]		彼は人を批判する柄じゃない	彼[かれ]は 人[ひと]を 批判[ひはん]する <b>柄[がら]</b>じゃない	Dia tidak pantas mengkritik orang lain	[sound:voicepeak-8aa2604ffe2d4f3b-260122.mp3]		地味な柄	地味[じみ]な <b>柄[がら]</b>	Motif yang sederhana	[sound:voicepeak-be88360464234bf9-260122.mp3]	3585			
N3	中頻度 (Frekuensi Sedang)	0bd59024-2ed7-11ef-a183-99ad05e145f0	染み	⓪	名	しみ	noda; aib, cela; flek, bintik di kulit		[sound:染み_シミ━_0_NHK-2016-260118.mp3]		コーヒーの染み	コーヒーの <b>染[し]み</b>	Noda kopi	[sound:voicepeak-19fc476f2f444473-260206.mp3]		名前に染みがつく	名前[なまえ]に <b>染[し]み</b>がつく	Mencoreng nama baik	[sound:voicepeak-c569317ceb944f2b-260206.mp3]		染み、そばかす	<b> 染[し]み</b>、そばかす	flek, bintik di kulit	[sound:voicepeak-48-染み、そばかす-260207.mp3]						9946			
N3	中頻度 (Frekuensi Sedang)	0b7f0024-2ed7-11ef-a183-99ad05e145f0	柔道	①	名	じゅうどう	judo		[sound:柔道_ジュ＼ードー_1_NHK-2016-260118.mp3]		柔道家	<b>柔道[じゅうどう]</b> 家[か]	Ahli judo	[sound:voicepeak-df0dc003d89c4c3c-260123.mp3]																17380			
N3	中頻度 (Frekuensi Sedang)	0ba5067a-2ed7-11ef-a183-99ad05e145f0	根	①	名	ね	akar; asal-usul; sifat dasar		[sound:根_ネ＼_1_NHK-2016-260118.mp3]		根から抜く	<b>根[ね]</b>から 抜[ぬ]く	Mencabut sampai akarnya	[sound:voicepeak-6bd66e77b95348c5-260122.mp3]		悪の根をたち切る	悪[あく]の<b> 根[ね]</b>をたち 切[き]る	Membasmi kejahatan sampai ke akarnya	[sound:voicepeak-27-悪の根をたち切る-260122.mp3]		根は正直だ	<b>根[ね]</b>は 正直[しょうじき]だ	Sifat dasarnya jujur	[sound:voicepeak-60b72abfcbec4280-260122.mp3]						2603			
N3	中頻度 (Frekuensi Sedang)	0bf379c2-2ed7-11ef-a183-99ad05e145f0	案	①	名	あん	gagasan, ide; rencana, rancangan		[sound:案_ア＼ン_1_NHK-2016-260118.mp3]		いい案を思いつく	いい <b>案[あん]</b>を 思[おも]いつく	Mendapat ide bagus	[sound:voicepeak-b2a375132eb8423a-260122.mp3]		案を立てる	<b>案[あん]</b>を 立[た]てる	Menyusun rencana	[sound:voicepeak-dc8e1b74e1e74923-260122.mp3]											2865			
N3	中頻度 (Frekuensi Sedang)	0ba1e53a-2ed7-11ef-a183-99ad05e145f0	検討	⓪	名・他動3	けんとう	mengkaji, mempertimbangkan		[sound:検討_ケントー━_0_NHK-2016-260118.mp3]		検討を重ねる	<b>検討[けんとう]</b>を 重[かさ]ねる	Mengkaji berulang kali	[sound:voicepeak-d9530d66c8174f0f-260122.mp3]		検討の結果、計画をねり直す	<b> 検討[けんとう]</b>の 結果[けっか]、 計画[けいかく]をねり 直[なお]す	Setelah dikaji, rencananya disusun ulang	[sound:voicepeak-a59fd6d8b44a4abf-260122.mp3]											2990			
N3	中頻度 (Frekuensi Sedang)	0b9d21ee-2ed7-11ef-a183-99ad05e145f0	楽器	⓪	名	がっき	alat musik		[sound:楽器_ガッキ━_0_NHK-2016-260118.mp3]		楽器を演奏する	<b>楽器[がっき]</b>を 演奏[えんそう]する	Memainkan alat musik	[sound:voicepeak-cafbca9670c64823-260122.mp3]																6866			
N3	中頻度 (Frekuensi Sedang)	0b73d690-2ed7-11ef-a183-99ad05e145f0	横断	⓪	名・自他動3	おうだん	menyeberang; melintang		[sound:横断_オーダン━_0_NHK-2016-260118.mp3]		横断面	<b> 横断[おうだん]</b> 面[めん]	Penampang melintang	[sound:横断面_オーダ＼ンメン_3_NHK-2016-260118.mp3]		道を横断する	道[みち]を <b>横断[おうだん]</b>する	Menyeberangi jalan	[sound:voicepeak-b28677b1a3f740d1-260123.mp3]	lawan kata	縦断	縦断[じゅうだん]	membujur, melintasi	[sound:縦断_ジューダン━_0_NHK-2016-260118.mp3]						18255			
N3	中頻度 (Frekuensi Sedang)	0b78b598-2ed7-11ef-a183-99ad05e145f0	欠席	⓪	名・自動3	けっせき	tidak hadir, absen		[sound:欠席_ケッセキ━_0_NHK-2016-260118.mp3]		病気で学校を欠席する	病気[びょうき]で 学校[がっこう]を <b>欠席[けっせき]</b>する	Tidak masuk sekolah karena sakit	[sound:voicepeak-2850de5a28e944c4-260123.mp3]	lawan kata	出席	出席[しゅっせき]	hadir	[sound:出席_シュッセキ━_0_NHK-2016-260118.mp3]											11346			
N3	中頻度 (Frekuensi Sedang)	0bfb36ee-2ed7-11ef-a183-99ad05e145f0	欠点	③	名	けってん	kekurangan, kelemahan		[sound:欠点_ケッテ＼ン_3_NHK-2016-260118.mp3]		欠点を補う	<b>欠点[けってん]</b>を 補[おぎな]う	Memperbaiki kekurangan	[sound:voicepeak-4ee094c9147c41cd-260122.mp3]	terkait	短所	短所[たんしょ]	kelemahan	[sound:短所_タ＼ンショ_1_NHK-2016-260118.mp3]	lawan kata	美点	美点[びてん]	kelebihan	[sound:美点_ビテン━_0_NHK-2016-260118.mp3]						6698			
N3	中頻度 (Frekuensi Sedang)	0ba76906-2ed7-11ef-a183-99ad05e145f0	次々	②	副	つぎつぎ	berturut-turut, terus-menerus		[sound:次々_ツキ゚＼ツキ゚_2_NHK-2016-260118.mp3]		次々と作品を発表する	<b>次々[つぎつぎ]</b>と 作品[さくひん]を 発表[はっぴょう]する	Merilis karya secara berturut-turut	[sound:voicepeak-00-次々と作品を発表する-260122.mp3]		走者が次々にゴールしました	走者[そうしゃ]が<b> 次々[つぎつぎ]</b>にゴールしました	Para pelari mencapai garis finish satu demi satu	[sound:voicepeak-01-走者が次々にゴールしました-260122.mp3]											2178			
N3	中頻度 (Frekuensi Sedang)	0bd4f11e-2ed7-11ef-a183-99ad05e145f0	正常	⓪	名・ナ形	せいじょう	normal		[sound:正常_セージョー━_0_NHK-2016-260118.mp3]		正常な状態	<b>正常[せいじょう]</b>な 状態[じょうたい]	Kondisi normal	[sound:voicepeak-ff54f48592504607-260122.mp3]		正常化	<b> 正常[せいじょう]</b> 化[か]	Menormalkan	[sound:正常化_セージョーカ━_0_NHK-2016-260118.mp3]	lawan kata	異常	異常[いじょう]	tidak normal	[sound:異常_イジョー━_0_NHK-2016-260118.mp3]						5872			
N3	中頻度 (Frekuensi Sedang)	0bb94298-2ed7-11ef-a183-99ad05e145f0	歩道	⓪	名	ほどう	trotoar		[sound:歩道_ホドー━_0_NHK-2016-260118.mp3]		横断歩道	横断[おうだん] <b>歩道[ほどう]</b>	Zebra cross	[sound:横断歩道_オーダンホ＼ドー_5_NHK-2016-260118.mp3]	lawan kata	車道	車道[しゃどう]	jalur kendaraan	[sound:車道_シャドー━_0_NHK-2016-260118.mp3]											11323			
N3	中頻度 (Frekuensi Sedang)	0ba71280-2ed7-11ef-a183-99ad05e145f0	歯磨き	②	名・自動3	はみがき	menyikat gigi; pasta gigi		[sound:歯磨き_ハミ＼カ゚キ_2_NHK-2016-260118.mp3]		歯磨きする子は丈夫な子	<b>歯磨[はみが]き</b>する 子[こ]は 丈夫[じょうぶ]な 子[こ]	Anak yang rajin sikat gigi adalah anak yang sehat	[sound:voicepeak-12f36e5a73d2499f-260123.mp3]		薬草入りの練り歯磨き	薬草[やくそう] 入[い]りの 練[ね]り <b>歯磨[はみが]き</b>	Pasta gigi berisi ramuan herbal	[sound:voicepeak-585a594f42f6413a-260123.mp3]											27063			
N3	中頻度 (Frekuensi Sedang)	0bcf52a4-2ed7-11ef-a183-99ad05e145f0	残業	⓪	名・自動3	ざんぎょう	lembur		[sound:残業_ザンキ゚ョー━_0_NHK-2016-260118.mp3]		きのうは3時間残業した	きのうは3 時[じ] 間[かん] <b>残業[ざんぎょう]</b>した	Kemarin saya lembur tiga jam	[sound:voicepeak-733f05efaf0e4207-260123.mp3]																13544			
N3	中頻度 (Frekuensi Sedang)	0c3bfe4a-2ed7-11ef-a183-99ad05e145f0	段	①	名	だん	anak tangga; paragraf; tingkatan		[sound:段_ダ＼ン_1_NHK-2016-260118.mp3]		石の段	石[いし]の<b> 段[だん]</b>	Anak tangga batu	[sound:voicepeak-6a76e05b201d4d12-260122.mp3]		このエッセイを四つの段に分ける	このエッセイを 四[よっ]つの <b>段[だん]</b>に 分[わ]ける	Membagi esai ini menjadi empat paragraf	[sound:voicepeak-2cd10bd5fa444d54-260122.mp3]		段違いの実力	<b>段[だん]</b> 違[ちが]いの 実力[じつりょく]	Kemampuan yang jauh berbeda tingkatannya	[sound:voicepeak-6f497e7eb9ce47f2-260122.mp3]						4621			
N3	中頻度 (Frekuensi Sedang)	6cf230cc-b061-11ef-b775-e7560ea47657	段ボール	③	名	だんボール	karton, kardus		[sound:段ボール_ダンボ＼ール_3_NHK-2016-260118.mp3]		段ボール箱	<b> 段[だん]ボール</b> 箱[ばこ]	Kotak kardus	[sound:段ボール箱_ダンボール＼バコ_5_NHK-2016-260118.mp3]																15459			
N3	中頻度 (Frekuensi Sedang)	0bb6dbb6-2ed7-11ef-a183-99ad05e145f0	比較	⓪	名・他動3	ひかく	membandingkan		[sound:比較_ヒカク━_0_NHK-2016-260118.mp3]		大きさを比較する	大[おお]きさを<b> 比較[ひかく]</b>する	Membandingkan ukuran	[sound:voicepeak-09-大きさを比較する-260123.mp3]																5140			
N3	中頻度 (Frekuensi Sedang)	0b9dcb76-2ed7-11ef-a183-99ad05e145f0	汗	①	名	あせ	keringat		[sound:汗_ア＼セ_1_NHK-2016-260118.mp3]		汗をかく	<b>汗[あせ]</b>をかく	Berkeringat	[sound:voicepeak-5489e311d64b4e74-260121.mp3]																1539			
N3	中頻度 (Frekuensi Sedang)	0bc79fb4-2ed7-11ef-a183-99ad05e145f0	汚す	⓪	他動1	よごす	mengotori		[sound:汚す_ヨコ゚ス━_0_NHK-2016-260118.mp3]		ワイシャツを汚す	ワイシャツを <b>汚[よご]す</b>	Mengotori kemeja	[sound:voicepeak-23-ワイシャツを汚す-260122.mp3]	terkait	汚れる	汚[よご]れる	kotor	[sound:汚れる_ヨコ゚レル━_0_NHK-2016-260118.mp3]											3955			
N3	中頻度 (Frekuensi Sedang)	0ba1771c-2ed7-11ef-a183-99ad05e145f0	決まり	⓪	名	きまり	aturan; penyelesaian; kebiasaan		[sound:決まり_キマリ━_0_NHK-2016-260118.mp3]		決まりを守る	<b>決[き]まり</b>を 守[まも]る	Mematuhi aturan	[sound:voicepeak-d8634b3e95ef4271-260122.mp3]		決まりをつける	<b>決[き]まり</b>をつける	Menyelesaikan sesuatu	[sound:voicepeak-05f012ab610943da-260122.mp3]		朝食前に散歩するのが彼の決まりだ	朝食[ちょうしょく] 前[まえ]に 散歩[さんぽ]するのが 彼[かれ]の <b>決[き]まり</b>だ	Jalan-jalan pagi sebelum sarapan adalah kebiasaannya	[sound:voicepeak-a833fde26de24ba8-260122.mp3]						4449			
N3	中頻度 (Frekuensi Sedang)	0bb28f7a-2ed7-11ef-a183-99ad05e145f0	沈む	⓪	自動1	しずむ	tenggelam; murung		[sound:沈む_シズム━_0_NHK-2016-260118.mp3]		沈んだ気持ち	<b>沈[しず]ん</b>だ 気持[きも]ち	Perasaan yang murung	[sound:voicepeak-36d50dd2dd834745-260121.mp3]		太陽は西の山に沈んだ	太陽[たいよう]は 西[にし]の 山[やま]に <b>沈[しず]ん</b>だ	Matahari tenggelam di balik gunung sebelah barat	[sound:voicepeak-f4735cf70c89407c-260121.mp3]	lawan kata	浮く・浮かぶ	浮[う]く・ 浮[う]かぶ	mengapung, terapung	[sound:voicepeak-2-浮く・浮かぶ-260122.mp3]	lawan kata	昇る	昇[のぼ]る	terbit, naik	[sound:昇る_ノボル━_0_NHK-2016-260118.mp3]	1783			
N3	中頻度 (Frekuensi Sedang)	0c10b9e2-2ed7-11ef-a183-99ad05e145f0	沸く	⓪	自動1	わく	mendidih; bersemangat, antusias		[sound:沸く_ワク━_0_NHK-2016-260118.mp3]		風呂が沸く	風呂[ふろ]が <b>沸[わ]く</b>	Air mandi sudah panas	[sound:voicepeak-79c0b076852246ea-260204.mp3]		熱戦で観衆が沸く	熱戦[ねっせん]で 観衆[かんしゅう]が <b>沸[わ]く</b>	Penonton bersemangat karena pertandingan sengit	[sound:voicepeak-831f4d89c2c54b04-260204.mp3]	terkait	沸かす	沸[わ]かす	memanaskan, mendidihkan	[sound:沸かす_ワカス━_0_NHK-2016-260118.mp3]						7006			
N3	中頻度 (Frekuensi Sedang)	0c427d6a-2ed7-11ef-a183-99ad05e145f0	沸騰	⓪	名・自動3	ふっとう	mendidih; melonjak (popularitas/emosi)		[sound:沸騰_フットー━_0_NHK-2016-260118.mp3]		湯が沸騰した	湯[ゆ]が <b>沸騰[ふっとう]</b>した	Airnya sudah mendidih	[sound:voicepeak-3e26461c63d7498a-260123.mp3]		人気が沸騰する	人気[にんき]が <b>沸騰[ふっとう]</b>する	Popularitasnya melonjak drastis	[sound:voicepeak-3487c912f5964ccd-260123.mp3]											9575			
N3	中頻度 (Frekuensi Sedang)	0b8bc598-2ed7-11ef-a183-99ad05e145f0	油	⓪	名	あぶら	minyak (cair)		[sound:油_アブラ━_0_NHK-2016-260118.mp3]		魚を油で揚げる	魚[さかな]を <b>油[あぶら]</b>で 揚[あ]げる	Menggoreng ikan dengan minyak	[sound:voicepeak-e584ce05e2494990-260122.mp3]	terkait	脂	脂[あぶら]	lemak (padat)	[sound:脂_アブラ━_0_NHK-2016-260118.mp3]											4675			
N3	中頻度 (Frekuensi Sedang)	0bd056f4-2ed7-11ef-a183-99ad05e145f0	治す	②	他動1	なおす	menyembuhkan, mengobati		[sound:治す_ナオ＼ス_2_NHK-2016-260118.mp3]		病気を治す	病気[びょうき]を <b>治[なお]す</b>	Mengobati penyakit	[sound:voicepeak-20-病気を治す-260122.mp3]	terkait	治る	治[なお]る	sembuh	[sound:治る_ナオ＼ル_2_NHK-2016-260118.mp3]											3628			
